name,brand,accords,ratingValue,ratingCount,seasons,timeOfDay,gender,priceValue,notesBreakdown
Montsouris,Zara,"{'sweet': 1.0, 'lavender': 0.850217, 'musky': 0.605677, 'aromatic': 0.520087, 'fresh spicy': 0.465065, 'powdery': 0.45283999999999996, 'lactonic': 0.44061100000000003}",3.96,114,"{'winter': 0.563636, 'spring': 0.927273, 'summer': 0.6545449999999999, 'fall': 1.0}","{'day': 0.927273, 'night': 0.43636400000000003}","{'female': 3, 'more female': 9, 'unisex': 38, 'more male': 17, 'male': 6}","{'way overpriced': 0, 'overpriced': 4, 'ok': 9, 'good value': 33, 'great value': 18}","{'topnotes': ['Macarons', 'Lavender', 'Musk', 'Praline'], 'midnotes': [], 'bottomnotes': []}"
Vibrant Leather Epice,Zara,"{'rose': 1.0, 'leather': 0.8687520000000001, 'warm spicy': 0.8687520000000001, 'fresh spicy': 0.7812520000000001, 'floral': 0.606252, 'animalic': 0.584374, 'aromatic': 0.584374, 'smoky': 0.470624}",4.29,65,"{'winter': 0.568182, 'spring': 0.795455, 'summer': 0.34090899999999996, 'fall': 1.0}","{'day': 0.659091, 'night': 0.636364}","{'female': 0, 'more female': 0, 'unisex': 20, 'more male': 22, 'male': 9}","{'way overpriced': 0, 'overpriced': 1, 'ok': 1, 'good value': 28, 'great value': 21}","{'topnotes': ['Cardamom'], 'midnotes': ['Rose', 'Nutmeg'], 'bottomnotes': ['Leather']}"
S4ND4LW00D,Zara,"{'woody': 1.0, 'powdery': 0.82135, 'leather': 0.7723909999999999, 'iris': 0.626382, 'warm spicy': 0.547362, 'animalic': 0.536198, 'citrus': 0.46319099999999996, 'violet': 0.46319099999999996, 'smoky': 0.441718}",4.02,149,"{'winter': 0.8767119999999999, 'spring': 0.69863, 'summer': 0.273973, 'fall': 1.0}","{'day': 0.739726, 'night': 0.794521}","{'female': 0, 'more female': 0, 'unisex': 16, 'more male': 14, 'male': 11}","{'way overpriced': 0, 'overpriced': 2, 'ok': 2, 'good value': 13, 'great value': 22}","{'topnotes': ['Bergamot'], 'midnotes': ['Iris'], 'bottomnotes': ['Leather', 'Sandalwood']}"
Fashionably London Elixir,Zara,"{'rose': 1.0, 'floral': 0.5275, 'citrus': 0.451667}",4.50,10,"{'winter': 1.0, 'spring': 0.833333, 'summer': 0.333333, 'fall': 1.0}","{'day': 1.0, 'night': 1.0}","{'female': 1, 'more female': 3, 'unisex': 3, 'more male': 0, 'male': 0}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 1, 'great value': 3}","{'topnotes': ['Bergamot'], 'midnotes': ['Peony', 'Rose'], 'bottomnotes': ['Musk']}"
Teahupoo,Zara,"{'citrus': 1.0, 'aromatic': 0.7068300000000001, 'marine': 0.639602, 'woody': 0.606337, 'fresh spicy': 0.582079, 'powdery': 0.47118899999999997}",4.09,185,"{'winter': 0.0630631, 'spring': 0.801802, 'summer': 1.0, 'fall': 0.153153}","{'day': 0.927928, 'night': 0.153153}","{'female': 0, 'more female': 0, 'unisex': 6, 'more male': 22, 'male': 18}","{'way overpriced': 0, 'overpriced': 1, 'ok': 2, 'good value': 17, 'great value': 23}","{'topnotes': ['Grapefruit', 'Bergamot'], 'midnotes': ['Sea Notes'], 'bottomnotes': ['Sandalowood']}"
In Fiji,Zara,"{'citrus': 1.0, 'fresh spicy': 0.626668, 'amber': 0.618183, 'woody': 0.607577}",4.03,38,"{'winter': 0.12, 'spring': 0.76, 'summer': 0.96, 'fall': 0.24}","{'day': 1.0, 'night': 0.16}","{'female': 1, 'more female': 1, 'unisex': 9, 'more male': 13, 'male': 8}","{'way overpriced': 1, 'overpriced': 3, 'ok': 8, 'good value': 10, 'great value': 7}","{'topnotes': ['Bitter Orange', 'Clementine'], 'midnotes': ['Sichuan Pepper'], 'bottomnotes': ['Woody Notes', 'Amber']}"
Parfait de Rôses Edition d'Art,Lancôme,"{'amber': 1.0, 'vanilla': 0.913719, 'rose': 0.8144159999999999, 'alcohol': 0.68744, 'warm spicy': 0.5865100000000001, 'sweet': 0.560464, 'aldehydic': 0.527906, 'iris': 0.527906, 'powdery': 0.514883, 'soft spicy': 0.508372}",4.50,10,"{'winter': 1.0, 'spring': 0.5, 'summer': 0.25, 'fall': 1.0}","{'day': 0.5, 'night': 1.0}","{'female': 1, 'more female': 0, 'unisex': 0, 'more male': 0, 'male': 0}","{'way overpriced': 0, 'overpriced': 0, 'ok': 0, 'good value': 1, 'great value': 0}","{'topnotes': ['Pink Pepper', 'Aldehydes'], 'midnotes': ['Grasse Rose', 'Liquor', 'Rose'], 'bottomnotes': ['Benzoin', 'Olibanum', 'Orris Root', 'Vanilla', 'Tonka Bean']}"
Tokyo Takeshita Harajuku,Zara,"{'citrus': 1.0, 'floral': 0.715253, 'woody': 0.626272, 'fresh spicy': 0.460169}",3.64,64,"{'winter': 0.0, 'spring': 0.75, 'summer': 1.0, 'fall': 0.125}","{'day': 0.84375, 'night': 0.0625}","{'female': 0, 'more female': 0, 'unisex': 21, 'more male': 18, 'male': 9}","{'way overpriced': 0, 'overpriced': 0, 'ok': 8, 'good value': 20, 'great value': 15}","{'topnotes': ['Pomelo'], 'midnotes': ['Magnolia'], 'bottomnotes': ['Cedar']}"
Ganache Tonka,Zara,"{'warm spicy': 1.0, 'vanilla': 0.954233, 'cacao': 0.703847, 'aromatic': 0.6715389999999999, 'powdery': 0.668847, 'sweet': 0.632502, 'citrus': 0.5961529999999999, 'woody': 0.545, 'musky': 0.528844, 'amber': 0.488462}",4.10,48,"{'winter': 0.8181820000000001, 'spring': 0.318182, 'summer': 0.09090909999999999, 'fall': 1.0}","{'day': 0.6818179999999999, 'night': 0.772727}","{'female': 0, 'more female': 0, 'unisex': 5, 'more male': 1, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 3, 'great value': 3}","{'topnotes': ['Cardamom', 'Bergamot', 'Musk', 'Vanilla', 'Cacao', 'Tonka Bean', 'Sandalwood'], 'midnotes': [], 'bottomnotes': []}"
Aoud Collection - Golden Aoud,Montale,"{'rose': 1.0, 'oud': 0.979806, 'warm spicy': 0.8970199999999999, 'woody': 0.760387, 'fresh spicy': 0.759038, 'leather': 0.675575, 'aromatic': 0.575959, 'patchouli': 0.488459, 'floral': 0.461541, 'metallic': 0.44134700000000004}",3.79,188,"{'winter': 0.701754, 'spring': 0.385965, 'summer': 0.22807, 'fall': 1.0}","{'day': 0.859649, 'night': 0.789474}","{'female': 1, 'more female': 5, 'unisex': 10, 'more male': 2, 'male': 1}","{'way overpriced': 0, 'overpriced': 1, 'ok': 11, 'good value': 4, 'great value': 0}","{'topnotes': ['Rose', 'Geranium', 'Patchouli'], 'midnotes': ['Leather', 'Chili Pepper'], 'bottomnotes': ['Agarwood (Oud)', 'Saffron', 'Cedar', 'Teak Wood']}"
Noble Palo Santo,Zara,"{'citrus': 1.0, 'woody': 0.769317, 'fresh spicy': 0.747443, 'aromatic': 0.675853, 'warm spicy': 0.478977}",4.19,155,"{'winter': 0.5217390000000001, 'spring': 0.956522, 'summer': 0.6630429999999999, 'fall': 0.880435}","{'day': 1.0, 'night': 0.532609}","{'female': 0, 'more female': 0, 'unisex': 12, 'more male': 26, 'male': 34}","{'way overpriced': 3, 'overpriced': 1, 'ok': 3, 'good value': 34, 'great value': 34}","{'topnotes': ['Kumquat'], 'midnotes': ['Black Pepper'], 'bottomnotes': ['Palo Santo']}"
Elegant Opulence,Zara,"{'fruity': 1.0, 'lavender': 0.969118, 'warm spicy': 0.866176, 'aromatic': 0.799267, 'fresh': 0.7375020000000001, 'green': 0.65, 'fresh spicy': 0.6319859999999999, 'patchouli': 0.505882}",4.03,58,"{'winter': 0.861111, 'spring': 0.861111, 'summer': 0.25, 'fall': 1.0}","{'day': 0.611111, 'night': 0.777778}","{'female': 1, 'more female': 0, 'unisex': 12, 'more male': 20, 'male': 16}","{'way overpriced': 1, 'overpriced': 0, 'ok': 4, 'good value': 10, 'great value': 29}","{'topnotes': ['Lavender', 'Cardamom', 'Apple', 'Patchouli'], 'midnotes': [], 'bottomnotes': []}"
Mundaka,Zara,"{'aromatic': 1.0, 'citrus': 0.7406780000000001, 'marine': 0.7322029999999999, 'woody': 0.6525409999999999, 'earthy': 0.5644060000000001, 'fresh spicy': 0.520339, 'salty': 0.472881}",4.20,122,"{'winter': 0.0123457, 'spring': 0.8271599999999999, 'summer': 1.0, 'fall': 0.24691400000000002}","{'day': 0.8518519999999999, 'night': 0.197531}","{'female': 0, 'more female': 0, 'unisex': 3, 'more male': 17, 'male': 19}","{'way overpriced': 0, 'overpriced': 1, 'ok': 1, 'good value': 15, 'great value': 21}","{'topnotes': ['Bergamot'], 'midnotes': ['Sea Notes'], 'bottomnotes': ['Vetiver']}"
Bergamot & Lavender,Zara,"{'lavender': 1.0, 'aromatic': 0.657, 'woody': 0.596334, 'fresh spicy': 0.5916669999999999, 'citrus': 0.463333, 'herbal': 0.448167}",3.58,38,"{'winter': 0.2, 'spring': 1.0, 'summer': 0.85, 'fall': 0.5}","{'day': 0.95, 'night': 0.3}","{'female': 0, 'more female': 0, 'unisex': 4, 'more male': 6, 'male': 1}","{'way overpriced': 1, 'overpriced': 0, 'ok': 1, 'good value': 9, 'great value': 3}","{'topnotes': ['Bergamot'], 'midnotes': ['Lavender'], 'bottomnotes': ['Cedar']}"
Zara Black Tag Intense Eau de Parfum 2017,Zara,"{'aromatic': 1.0, 'vanilla': 0.858438, 'warm spicy': 0.819481, 'lavender': 0.7805200000000001, 'citrus': 0.7025969999999999, 'fresh spicy': 0.6883079999999999, 'fruity': 0.528572, 'powdery': 0.5077900000000001, 'green': 0.490907, 'woody': 0.46753100000000003}",4.20,49,"{'winter': 0.8, 'spring': 0.68, 'summer': 0.16, 'fall': 0.92}","{'day': 0.92, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 4, 'male': 4}","{'way overpriced': 0, 'overpriced': 1, 'ok': 1, 'good value': 2, 'great value': 4}","{'topnotes': ['Bergamot', 'Lavender', 'Vanilla', 'Cardamom', 'Apple', 'Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Lasting Desire,Zara,"{'citrus': 1.0, 'cacao': 0.7666689999999999, 'aromatic': 0.61889, 'warm spicy': 0.58, 'lavender': 0.572222, 'fresh spicy': 0.5663900000000001}",4.16,57,"{'winter': 0.90625, 'spring': 0.59375, 'summer': 0.28125, 'fall': 1.0}","{'day': 0.625, 'night': 0.8125}","{'female': 1, 'more female': 1, 'unisex': 9, 'more male': 19, 'male': 11}","{'way overpriced': 0, 'overpriced': 0, 'ok': 5, 'good value': 9, 'great value': 23}","{'topnotes': ['Lavender', 'Lemon', 'Bergamot', 'Cacao'], 'midnotes': [], 'bottomnotes': []}"
Cardamom & Blood Orange,Zara,"{'citrus': 1.0, 'warm spicy': 0.7666660000000001, 'woody': 0.626667, 'aromatic': 0.5660000000000001}",3.84,32,"{'winter': 0.5555559999999999, 'spring': 0.5555559999999999, 'summer': 0.611111, 'fall': 0.9444440000000001}","{'day': 1.0, 'night': 0.5555559999999999}","{'female': 0, 'more female': 3, 'unisex': 17, 'more male': 0, 'male': 2}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 9, 'great value': 11}","{'topnotes': ['Blood Orange', 'Cardamom', 'Cedar'], 'midnotes': [], 'bottomnotes': []}"
Zara Night Pour Homme Eau de Parfum,Zara,"{'leather': 1.0, 'violet': 0.889473, 'powdery': 0.7126309999999999, 'animalic': 0.649999, 'fresh spicy': 0.521051, 'smoky': 0.510001, 'floral': 0.476842}",4.17,36,"{'winter': 1.0, 'spring': 0.45, 'summer': 0.2, 'fall': 1.0}","{'day': 0.45, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 4, 'more male': 3, 'male': 9}","{'way overpriced': 1, 'overpriced': 0, 'ok': 7, 'good value': 6, 'great value': 6}","{'topnotes': ['Pepper'], 'midnotes': ['Violet'], 'bottomnotes': ['Leather']}"
Night Pour Homme V,Zara,"{'amber': 1.0, 'aromatic': 0.937002, 'balsamic': 0.8460030000000001, 'musky': 0.8249989999999999, 'sweet': 0.780201, 'fresh spicy': 0.754999, 'herbal': 0.754999, 'powdery': 0.667503, 'floral': 0.573001, 'animalic': 0.518749}",4.09,170,"{'winter': 0.764706, 'spring': 0.647059, 'summer': 0.270588, 'fall': 1.0}","{'day': 0.705882, 'night': 0.847059}","{'female': 2, 'more female': 4, 'unisex': 69, 'more male': 14, 'male': 2}","{'way overpriced': 1, 'overpriced': 3, 'ok': 4, 'good value': 33, 'great value': 53}","{'topnotes': ['Marigold'], 'midnotes': ['Amber'], 'bottomnotes': ['Musk']}"
Vetiver,Zara,"{'aromatic': 1.0, 'woody': 1.0, 'earthy': 0.899999, 'green': 0.5}",4.00,42,"{'winter': 0.19047599999999998, 'spring': 0.666667, 'summer': 0.42857100000000004, 'fall': 0.238095}","{'day': 1.0, 'night': 0.142857}","{'female': 0, 'more female': 0, 'unisex': 3, 'more male': 1, 'male': 3}","{'way overpriced': 2, 'overpriced': 0, 'ok': 0, 'good value': 0, 'great value': 4}","{'topnotes': ['Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Red Eclipse,Zara,"{'aromatic': 1.0, 'leather': 0.910256, 'soft spicy': 0.730769, 'animalic': 0.5692309999999999, 'citrus': 0.479487, 'smoky': 0.461539}",4.78,9,"{'winter': 0.833333, 'spring': 0.5, 'summer': 0.16666699999999998, 'fall': 1.0}","{'day': 0.666667, 'night': 0.833333}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 3, 'male': 4}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 4, 'great value': 3}","{'topnotes': ['Bergamot'], 'midnotes': ['Clary Sage'], 'bottomnotes': ['Leather']}"
Zara Fig,Zara,"{'green': 1.0, 'fruity': 0.821576, 'fresh': 0.690013, 'woody': 0.6872880000000001, 'aromatic': 0.551445, 'sweet': 0.524976, 'earthy': 0.47281999999999996}",4.39,97,"{'winter': 0.0434783, 'spring': 0.956522, 'summer': 1.0, 'fall': 0.19565200000000002}","{'day': 1.0, 'night': 0.217391}","{'female': 0, 'more female': 0, 'unisex': 5, 'more male': 1, 'male': 0}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 2, 'great value': 4}","{'topnotes': ['Black Currant', 'Green Tea', 'Fruits', 'Fig Leaf', 'Vetiver'], 'midnotes': [], 'bottomnotes': []}"
Vibrant Leather Bogoss Fire,Zara,"{'amber': 1.0, 'musky': 0.58, 'woody': 0.51, 'sweet': 0.46333399999999997, 'balsamic': 0.44000100000000003}",2.73,11,"{'winter': 0.0, 'spring': 1.0, 'summer': 1.0, 'fall': 0.0}","{'day': 1.0, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 1, 'male': 2}","{'way overpriced': 0, 'overpriced': 0, 'ok': 2, 'good value': 0, 'great value': 2}","{'topnotes': ['Pineapple'], 'midnotes': ['Bamboo'], 'bottomnotes': ['Labdanum']}"
Zara For Him 2012,Zara,"{'fresh spicy': 1.0, 'woody': 0.7732399999999999, 'citrus': 0.6549280000000001, 'lavender': 0.635211, 'aromatic': 0.60169, 'warm spicy': 0.497183}",4.32,73,"{'winter': 0.933333, 'spring': 0.466667, 'summer': 0.266667, 'fall': 1.0}","{'day': 0.833333, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 3, 'male': 7}","{'way overpriced': 1, 'overpriced': 0, 'ok': 1, 'good value': 2, 'great value': 7}","{'topnotes': ['Lavender', 'Grapefruit', 'Cedar', 'Pepper'], 'midnotes': [], 'bottomnotes': []}"
Man Silver,Zara,"{'fresh spicy': 1.0, 'woody': 0.8762479999999999, 'warm spicy': 0.749999, 'citrus': 0.643749, 'white floral': 0.643749, 'powdery': 0.5812510000000001, 'aromatic': 0.515624, 'fresh': 0.506251}",3.90,52,"{'winter': 0.222222, 'spring': 0.925926, 'summer': 0.962963, 'fall': 0.666667}","{'day': 1.0, 'night': 0.40740699999999996}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 10, 'male': 11}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 12, 'great value': 9}","{'topnotes': ['Neroli'], 'midnotes': ['Pepper'], 'bottomnotes': ['Sandalwood']}"
Zara For Him 2014,Zara,{},4.04,90,"{'winter': 1.0, 'spring': 0.25640999999999997, 'summer': 0.025640999999999997, 'fall': 0.9230769999999999}","{'day': 0.48717900000000003, 'night': 0.8717950000000001}","{'female': 0, 'more female': 0, 'unisex': 0, 'more male': 2, 'male': 3}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 0, 'great value': 3}",ERROR - 'NoneType' object has no attribute 'find'
Vibrant Leather Parfum de Liberte,Zara,"{'citrus': 1.0, 'fresh spicy': 0.710001, 'leather': 0.6, 'aromatic': 0.459999, 'animalic': 0.45}",4.18,55,"{'winter': 0.233333, 'spring': 1.0, 'summer': 1.0, 'fall': 0.466667}","{'day': 0.966667, 'night': 0.3}","{'female': 0, 'more female': 1, 'unisex': 16, 'more male': 15, 'male': 13}","{'way overpriced': 0, 'overpriced': 3, 'ok': 7, 'good value': 12, 'great value': 22}","{'topnotes': ['Grapefruit'], 'midnotes': ['Pepper'], 'bottomnotes': ['Leather']}"
Raw Vetiver,Zara,"{'warm spicy': 1.0, 'earthy': 0.956249, 'iris': 0.956249, 'woody': 0.890625, 'aromatic': 0.7593770000000001, 'powdery': 0.693749, 'violet': 0.628125, 'fresh': 0.533332, 'citrus': 0.45555799999999996}",3.82,76,"{'winter': 0.272727, 'spring': 1.0, 'summer': 0.878788, 'fall': 0.606061}","{'day': 0.878788, 'night': 0.30303}","{'female': 1, 'more female': 1, 'unisex': 8, 'more male': 5, 'male': 17}","{'way overpriced': 0, 'overpriced': 2, 'ok': 1, 'good value': 9, 'great value': 17}","{'topnotes': ['Ginger'], 'midnotes': ['Iris'], 'bottomnotes': ['Vetiver']}"
Zara Collection Summer Eau de Toilette Pour Homme,Zara,"{'aromatic': 1.0, 'fresh spicy': 0.992023, 'green': 0.738748, 'fruity': 0.7307710000000001, 'sweet': 0.706839, 'citrus': 0.67892, 'woody': 0.6709430000000001, 'amber': 0.5393180000000001, 'tropical': 0.5393180000000001, 'warm spicy': 0.509401}",4.00,26,"{'winter': 0.0, 'spring': 0.642857, 'summer': 1.0, 'fall': 0.142857}","{'day': 1.0, 'night': 0.142857}","{'female': 0, 'more female': 0, 'unisex': 2, 'more male': 2, 'male': 2}","{'way overpriced': 1, 'overpriced': 1, 'ok': 0, 'good value': 1, 'great value': 3}","{'topnotes': ['Pineapple', 'Geranium', 'Mint', 'Labdanum', 'Grapefruit', 'Sandalwood'], 'midnotes': [], 'bottomnotes': []}"
Fire My Strenght,Zara,"{'fruity': 1.0, 'sweet': 0.931229, 'lavender': 0.6684220000000001, 'aromatic': 0.5947359999999999, 'woody': 0.582457, 'patchouli': 0.48420900000000006, 'smoky': 0.48420900000000006, 'balsamic': 0.478072, 'warm spicy': 0.478072, 'vanilla': 0.47192999999999996}",4.38,21,"{'winter': 0.8, 'spring': 0.6, 'summer': 0.7, 'fall': 0.9}","{'day': 1.0, 'night': 0.8}","{'female': 0, 'more female': 1, 'unisex': 4, 'more male': 10, 'male': 2}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 8, 'great value': 6}","{'topnotes': ['Fruity Notes'], 'midnotes': ['Lavender', 'Patchouli', 'Coumarin'], 'bottomnotes': ['Smoke', 'Amber', 'Gourmand Accord']}"
Zara est 1975 Denim Couture Pour Homme Red Edition,Zara,"{'citrus': 1.0, 'fruity': 0.691365, 'woody': 0.656366, 'vanilla': 0.65, 'fresh': 0.5927279999999999, 'ozonic': 0.589545, 'aquatic': 0.573635, 'fresh spicy': 0.529091, 'sweet': 0.484547, 'green': 0.471819}",4.44,16,"{'winter': 0.666667, 'spring': 0.333333, 'summer': 0.16666699999999998, 'fall': 1.0}","{'day': 1.0, 'night': 0.5}","{'female': 1, 'more female': 0, 'unisex': 0, 'more male': 1, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 0, 'good value': 0, 'great value': 1}","{'topnotes': ['Mandarin Orange', 'Bergamot', 'Woody Notes', 'Vanilla', 'Melon', 'Apple'], 'midnotes': [], 'bottomnotes': []}"
Zara W/END till 12:00 AM,Zara,"{'aromatic': 1.0, 'green': 0.912744, 'lavender': 0.784768, 'musky': 0.784768, 'ozonic': 0.7605289999999999, 'citrus': 0.707201, 'fresh spicy': 0.658729, 'warm spicy': 0.649034, 'aquatic': 0.639334, 'woody': 0.62964}",3.73,73,"{'winter': 0.119048, 'spring': 0.8809520000000001, 'summer': 0.833333, 'fall': 0.261905}","{'day': 1.0, 'night': 0.119048}","{'female': 1, 'more female': 0, 'unisex': 3, 'more male': 4, 'male': 8}","{'way overpriced': 0, 'overpriced': 0, 'ok': 4, 'good value': 8, 'great value': 3}","{'topnotes': ['Cardamom', 'Mandarin Orange', 'Mint'], 'midnotes': ['Lavender', 'Violet Leaf'], 'bottomnotes': ['Musk', 'Cedar']}"
Stormy Day,Zara,"{'violet': 1.0, 'powdery': 0.7900010000000001, 'cacao': 0.7375010000000001, 'warm spicy': 0.6675, 'fresh spicy': 0.562499, 'floral': 0.509999, 'fresh': 0.44000100000000003}",3.76,50,"{'winter': 0.21875, 'spring': 1.0, 'summer': 0.53125, 'fall': 0.75}","{'day': 0.78125, 'night': 0.5}","{'female': 0, 'more female': 0, 'unisex': 12, 'more male': 20, 'male': 7}","{'way overpriced': 0, 'overpriced': 1, 'ok': 7, 'good value': 20, 'great value': 9}","{'topnotes': ['Violet', 'Cacao', 'Black Pepper'], 'midnotes': [], 'bottomnotes': []}"
Vibrant Wood,Zara,"{'warm spicy': 1.0, 'powdery': 0.8996299999999999, 'woody': 0.809555, 'aromatic': 0.788971, 'musky': 0.788971, 'amber': 0.716912, 'iris': 0.6860269999999999, 'leather': 0.624263, 'citrus': 0.531614, 'balsamic': 0.496874}",4.03,40,"{'winter': 0.5, 'spring': 0.583333, 'summer': 0.125, 'fall': 1.0}","{'day': 0.625, 'night': 0.791667}","{'female': 0, 'more female': 0, 'unisex': 7, 'more male': 6, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 1, 'good value': 4, 'great value': 8}","{'topnotes': ['Artemisia', 'Cardamom', 'Bergamot'], 'midnotes': ['Incense', 'Myrrh', 'Tea', 'Orris Root'], 'bottomnotes': ['Suede', 'Cedar', 'White Musk']}"
Il Homme,Zara,"{'citrus': 1.0, 'warm spicy': 0.95333, 'amber': 0.8249989999999999, 'powdery': 0.7853319999999999, 'woody': 0.749401, 'vanilla': 0.6978310000000001, 'aromatic': 0.638334, 'sweet': 0.5589999999999999, 'fresh spicy': 0.535668, 'cinnamon': 0.533335}",4.53,64,"{'winter': 0.37931, 'spring': 0.482759, 'summer': 0.17241399999999998, 'fall': 0.482759}","{'day': 0.413793, 'night': 1.0}","{'female': 0, 'more female': 0, 'unisex': 1, 'more male': 5, 'male': 7}","{'way overpriced': 1, 'overpriced': 0, 'ok': 2, 'good value': 3, 'great value': 6}","{'topnotes': ['Neroli', 'Bergamot', 'Orange'], 'midnotes': ['Cardamom', 'Cinnamon'], 'bottomnotes': ['Vanille', 'Musk', 'Tonka Bean', 'Sandalwood', 'Amber']}"
C4SHMER4N 2019,Zara,"{'woody': 1.0, 'amber': 0.938906, 'musky': 0.905818, 'powdery': 0.8269070000000001, 'vanilla': 0.709815, 'sweet': 0.53418, 'aromatic': 0.498545}",4.16,105,"{'winter': 0.795918, 'spring': 0.632653, 'summer': 0.204082, 'fall': 1.0}","{'day': 0.632653, 'night': 0.795918}","{'female': 2, 'more female': 1, 'unisex': 9, 'more male': 13, 'male': 6}","{'way overpriced': 0, 'overpriced': 0, 'ok': 3, 'good value': 7, 'great value': 16}","{'topnotes': ['Bergamot'], 'midnotes': ['Cashmeran'], 'bottomnotes': ['Tonka Bean']}"
The Poplin Shirt,Zara,"{'citrus': 1.0, 'floral': 0.962722, 'woody': 0.515386, 'musky': 0.488462, 'powdery': 0.46153799999999995}",4.14,56,"{'winter': 0.0344828, 'spring': 0.9310339999999999, 'summer': 0.965517, 'fall': 0.586207}","{'day': 1.0, 'night': 0.137931}","{'female': 1, 'more female': 1, 'unisex': 23, 'more male': 1, 'male': 1}","{'way overpriced': 0, 'overpriced': 0, 'ok': 6, 'good value': 6, 'great value': 15}","{'topnotes': ['Orange'], 'midnotes': ['Magnolia'], 'bottomnotes': ['Cashmeran']}"
